train_loss,val_mse,pesq,stoi,snr,si-snr
0.6129294633865356,0.0003124582127393296,2.1802304363250733,0.8488178666092612,13.590527067780494,13.311190276406705
0.3665880858898163,0.00028723824828102805,2.2277014336586,0.852468288026272,13.790939017534257,13.535219965577125
0.2933436334133148,0.0002735659876570935,2.276947585821152,0.8591560599916985,14.037047033309937,13.796861375123262
0.24917659163475037,0.00026405789189902864,2.3114536113739015,0.8610328594860324,14.098728012442589,13.898707076609135
0.22021418809890747,0.0002601236223772503,2.3213845591545104,0.8630669601965807,14.182976068258286,13.970946569442749
0.1981217861175537,0.00025661716452032125,2.334306757211685,0.8642538812971388,14.204228754043578,14.018892228901386
0.18046143651008606,0.0002560800978071711,2.3450157277584074,0.8649938823411649,14.26129600584507,14.052062044739722
0.16557054221630096,0.000254249518297911,2.353247601509094,0.8654783783039658,14.262950977087021,14.080800088495016
0.15469416975975037,0.00024785584268920504,2.3735281825065613,0.8666983858584082,14.328186505436896,14.152286079525947
0.14338776469230652,0.00024698824753522784,2.3749522876739504,0.8674163071036807,14.342490117549897,14.175928435623646
0.1348249912261963,0.0002469002739608186,2.3851586818695067,0.8678969956588617,14.358689668178558,14.186082457602025
0.12645317614078522,0.00024584815823345705,2.384811864376068,0.8682006313455011,14.371327259540557,14.196448823213577
0.1203102320432663,0.00024223056288246882,2.3943911855220796,0.8688260530724815,14.407566061019898,14.245284160673618
0.11460847407579422,0.00024388791858564218,2.4008735752105714,0.8683727665555941,14.385617612600326,14.235994617640973
0.10620035231113434,0.00024199497581548713,2.4030692842006682,0.8694100278302084,14.430689242482185,14.273520665168762
0.10323286801576614,0.000240732880246469,2.4023231046199798,0.8691236344523835,14.436334072351455,14.270950967073441
0.09956089407205582,0.00024027869222572918,2.4063530580997465,0.870162768695952,14.442903990745544,14.278453120589257
0.09647971391677856,0.00024016807184125356,2.412920490503311,0.869706673191088,14.423196625113487,14.286564389169216
0.08858650177717209,0.00024037511313690628,2.4089192390441894,0.8699807104957127,14.46143676519394,14.308491207957267
0.08581177890300751,0.00023763693637010873,2.417908301353455,0.8707301196061684,14.471267914772033,14.32156301677227
0.08209097385406494,0.00023781755035088282,2.4213067915439606,0.8703295052637906,14.482288236618041,14.3306256711483
0.08229923248291016,0.00023878825023257376,2.4196372807025908,0.8702102012560349,14.447584550380707,14.324339382052422
0.07736293226480484,0.0002365912630211824,2.423219085931778,0.8705771277690829,14.488609883785248,14.363245519697665
0.07496952265501022,0.0002374902901610767,2.4244801292419433,0.8708490952227207,14.48088942170143,14.340609061717988
0.06997703015804291,0.00023915567911672042,2.420927936553955,0.8711433832663261,14.472071148753166,14.35069048255682
0.06923262029886246,0.00023824380907990416,2.4262153351306917,0.8714115768402466,14.482132722735406,14.359071491062641
0.06928640604019165,0.00023722816443523696,2.4175902314186097,0.8707304193997282,14.47404334306717,14.3427138453722
0.06477254629135132,0.00023704458978681943,2.4361104674339296,0.8710085580918855,14.468184198737145,14.374377216994763
0.06229753792285919,0.0002362020156970175,2.428293419122696,0.8709814219060537,14.488716604709625,14.375139105021953
0.06053687259554863,0.00023554888086255233,2.427857286930084,0.871551849627977,14.48584980070591,14.381301506459714
0.05920238047838211,0.0002347824443513673,2.4389808695316315,0.8717466448166729,14.512825055122375,14.402682914733887
0.055260851979255676,0.00023596812540290556,2.4353305838108064,0.8708575866162908,14.473963787555695,14.387003744840621
0.05398176237940788,0.00023665173629069613,2.4485732820034025,0.8718804462679566,14.471111181378365,14.389786475896836
0.05663570389151573,0.00023472848295659788,2.4459116904735567,0.871156206561114,14.483496916294097,14.393220497667789
0.05107634514570236,0.00023454329677679198,2.452059369802475,0.8722086294208635,14.497351744771004,14.418922256231308
0.051275912672281265,0.00023316306914784946,2.4313260796070097,0.8713566598196972,14.509230592250823,14.410895334780216
0.050937049090862274,0.00023459042383638007,2.4418029854297636,0.8719789084590231,14.502554453015328,14.415773646831513
0.04667544737458229,0.00023402505799731443,2.452569522857666,0.872261707915587,14.499287889003753,14.42533687978983
0.04967942088842392,0.00023205428200253665,2.447663856983185,0.8722819773353921,14.537176799178123,14.432516074180603
0.044614072889089584,0.0002325347588512159,2.4428355271816256,0.8727164371576844,14.509497866034508,14.434328153133393
0.045791566371917725,0.00023386278330053757,2.4412785005569457,0.8720343155045336,14.492431428432464,14.412734220027923
0.04180331155657768,0.0002331984827328597,2.4549074568748472,0.8718225223632504,14.500961021780968,14.445246334373952
0.04568858444690704,0.00023278437929593566,2.444602182149887,0.8723598182553949,14.51175161898136,14.441593594551087
0.039141733199357986,0.00023245585349013708,2.4503580515384673,0.872666318943413,14.512776388525962,14.456900168061257
0.04136405885219574,0.00023280750990898013,2.446704153299332,0.8731814205075593,14.520001284480095,14.440662103891373
0.0393931046128273,0.00023349818080350816,2.4526171641349794,0.8736294352607639,14.503770881295203,14.434660787284374
0.041039492934942245,0.00023059039791496617,2.452238783121109,0.8732770968286604,14.537614322900772,14.454528846144676
0.03745001181960106,0.00023181563830803497,2.450431979894638,0.8729859687207882,14.542363981604575,14.45012634307146
0.03760293871164322,0.00023259526099536743,2.4450436720848083,0.8732856343738274,14.514483766555786,14.43508290529251
0.03504158556461334,0.00023221088002310352,2.4534529089927672,0.873395136030913,14.513993621468543,14.458967601358891
0.034215886145830154,0.00023221506814024906,2.4619542961120606,0.8733959816496203,14.527450745105744,14.45678412258625
0.0376596674323082,0.00023265690909647673,2.442707436323166,0.8721828119324847,14.50631169974804,14.445840822458267
0.03403124213218689,0.00023179306938573064,2.4466123147010803,0.8738706538434952,14.548207693099975,14.455848089158534
0.03236254304647446,0.0002301989369993862,2.4420032703876497,0.8735225916380501,14.547173941731453,14.46693556368351
0.03176024928689003,0.00023030670953266962,2.4510840644836427,0.8736722474101034,14.537172378301621,14.455907511115074
0.03229498490691185,0.00023048066767478303,2.458472359895706,0.8734723992075352,14.546413824558257,14.472418926358223
0.03276270627975464,0.00023129624514331225,2.4572152597904204,0.8733768021451362,14.526108629703522,14.471242492496968
0.030589915812015533,0.00023153381646170602,2.449376223564148,0.8743622336361625,14.53829620718956,14.4801148635149
0.0277848020195961,0.00022986765359019046,2.4526256906986235,0.8735162809187338,14.549857489466667,14.476116369962693
0.030810873955488205,0.00023394141492553898,2.448015842676163,0.8725901788483967,14.475958412885666,14.438217236697675
0.030412260442972183,0.00022989835122825752,2.4548058297634126,0.8741020441271726,14.556863967180252,14.493801637887955
0.026985768228769302,0.00022913919403254112,2.453743824005127,0.8742946040741006,14.555416542887688,14.499218829870223
0.029448695480823517,0.00023470643322389152,2.4353760361671446,0.8723220781592491,14.495526482462884,14.424296979904176
0.02723408117890358,0.00023086842747215998,2.455430614233017,0.8738954519091314,14.529478225111962,14.495620436370373
0.02497171051800251,0.00023157026571334427,2.4617363057136536,0.8732562976660815,14.503945946097375,14.49430845350027
0.028078662231564522,0.0002287264176552526,2.455552591085434,0.8750290969712796,14.570937780737877,14.505818001031876
0.02695322595536709,0.00022930447535145503,2.46025336432457,0.8748428295457035,14.550155971050263,14.508105583190918
0.02283993549644947,0.00023119155119456992,2.463826680421829,0.8742830606903416,14.533608245253562,14.49728381574154
0.024290531873703003,0.0002307078344956608,2.462130570411682,0.8740883778520858,14.538610932230949,14.49971086770296
0.02439086325466633,0.00022914784440627046,2.4653784222602844,0.8743598404818806,14.567792705297471,14.510289498269557
0.027232220396399498,0.00023094318102448596,2.456852729558945,0.8741613503144886,14.55095766723156,14.48593306362629
0.023059751838445663,0.00022905894132327375,2.4633789143562317,0.8743466222708182,14.561049923896789,14.51259327352047
0.021837012842297554,0.0002338847961295869,2.460522483587265,0.873570848654893,14.515393669605254,14.471360639333724
0.022690417245030403,0.00023227769598815938,2.45661075758934,0.8743504081800497,14.513347108364105,14.496176629662514
0.020194366574287415,0.00023208812603206752,2.459570700645447,0.8736205118349994,14.515307481884957,14.490453186631203
0.02011423371732235,0.00023046099326438707,2.4636418206691744,0.8735293298871307,14.534265180230141,14.518438974618912
0.022954579442739487,0.00022970098553378194,2.461164778470993,0.8740692951590325,14.532883762717248,14.511476185917854
0.019162137061357498,0.0002321496818394735,2.4576035916805266,0.8732915709276923,14.48001384973526,14.468589876592159
0.019389944151043892,0.0002302982589308158,2.466804881334305,0.8741869575140352,14.528480491042137,14.521205676794052
0.022661082446575165,0.00023228939048931352,2.4539947834014892,0.8734671487679085,14.484524804353715,14.492646242976189
0.017755022272467613,0.00023059158274691072,2.4527876360416414,0.8736273904005942,14.544799711704254,14.506539373397827
0.01686486229300499,0.00023142330650989607,2.4589371802806856,0.8733323736755667,14.525512195229531,14.488446233868599
0.019829507917165756,0.00023191579898775673,2.4518446292877196,0.873800789270723,14.527707440853119,14.492963408827782
0.020118344575166702,0.00022919959217642828,2.4547724294662476,0.8732323782411299,14.546096175312996,14.511395548284053
0.016453823074698448,0.00022905729771264304,2.455554392337799,0.8740576695605244,14.539934294819831,14.523517505526543
0.022415539249777794,0.00022864559251866012,2.4608295018672943,0.8738961732506964,14.565377764105797,14.534361661076545
0.017314601689577103,0.00022946759455953725,2.4600350511074067,0.8736836737849089,14.541204186677932,14.52357918381691
0.017898136749863625,0.0002323890432794542,2.448037597179413,0.872264227196331,14.51644678413868,14.474889399409294
0.017446044832468033,0.00023043627009246848,2.452826994895935,0.8734312112684494,14.556751757860184,14.514764134287834
0.018324805423617363,0.0002285814100105199,2.4523534438610075,0.8737712660888401,14.56420071721077,14.537313607931138
0.013467978686094284,0.00022970374716351215,2.4668064160346983,0.8736612336556856,14.529618098139762,14.52492274403572
0.01581665873527527,0.00023275614460681026,2.458398676156998,0.8730241823418088,14.497551538944244,14.509867342710494
0.014603652060031891,0.00023029835391162124,2.4605395150184632,0.8734832832191063,14.53536280989647,14.527141774892806
0.016644708812236786,0.0002311209162880914,2.4603271386623384,0.8725154849876795,14.516597913503647,14.506334240436553
0.0165173951536417,0.00023019431178363447,2.4502885222434996,0.87323529267309,14.525624185204506,14.508926109075546
0.011949668638408184,0.00023005903589819353,2.464694695711136,0.8735159258557462,14.529778032898903,14.538840066194535
0.01578451693058014,0.0002308025742886457,2.45483442902565,0.8734418216743299,14.528152433037757,14.516913146078586
0.014565840363502502,0.00023054713506189727,2.469980511188507,0.8743550422930829,14.534908807277679,14.539785785675049
0.013853231444954872,0.0002298102991894666,2.4656554045677184,0.8745759263383075,14.53578754067421,14.54813428580761
0.011335095390677452,0.0002297896334162033,2.4622104303836823,0.8735154012688312,14.542274057865143,14.549854337275029
